legal_name,dba_name,city,county,zip,address,phone,website,owner_name,owner_age_estimate,owner_age_source,owner_tenure_years,years_in_business,provider_count_estimate,employee_count_estimate,is_distressed,distress_reasons,layer1_base_rate,layer1_comment,layer2_sellability,layer2_comment,layer3_behavioral_trigger,layer3_comment,layer4_market_pull,layer4_comment,final_score,final_tier,final_comment,value_add_thesis,confidence,data_completeness
KPost Company,,Dallas,Dallas,,,,https://kpostcompany.com/,,,license_tenure_proxy,5,5,,,False,,35,"KPost Company, founded unknown (unknown yrs in business). Owner identity Family-owned and operated commercial roofing contractor. Family history details . License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Dallas (Dallas) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"KPost Company — Dallas (Dallas County). L1 35, L2 25, L3 40, L4 81 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Roofing OnTop & Energy,,McKinney,Collin,,,,https://www.roofingontop.com/,,,license_tenure_proxy,5,5,,,False,,35,"Roofing OnTop & Energy, founded unknown (unknown yrs in business). Owner identity Family-owned commercial roofing in Historic Downtown McKinney. Serves Allen, Pla. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,82,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: McKinney (Collin) — sub-market nudge +4. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Roofing OnTop & Energy — McKinney (Collin County). L1 35, L2 25, L3 40, L4 82 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
MD Roofing & Construction,,Frisco,Collin,,,,https://www.mdroofingpros.com/,,,license_tenure_proxy,5,5,,,False,,35,"MD Roofing & Construction, founded unknown (unknown yrs in business). Owner identity 15+ yrs experience. Family-owned. Frisco-based. Serves DFW including Allen, Fris. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,82,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Frisco (Collin) — sub-market nudge +4. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"MD Roofing & Construction — Frisco (Collin County). L1 35, L2 25, L3 40, L4 82 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
HHH Roofing & Construction,,Houston,Harris,,,,https://hhhroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"HHH Roofing & Construction, founded unknown (unknown yrs in business). Owner identity Houston's trusted commercial & residential roofer. Year unverified.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Houston (Harris) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"HHH Roofing & Construction — Houston (Harris County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Texas Engineered Roofing,,The Woodlands,Montgomery,,,,https://www.txengineeredroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Texas Engineered Roofing, founded unknown (unknown yrs in business). Owner identity Commercial roofing in The Woodlands. Offers customized preventive maintenance pl. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: The Woodlands (Montgomery) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Texas Engineered Roofing — The Woodlands (Montgomery County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Stevan Buren Co.,,Houston,Harris,,,,https://www.stevanburen.com/,,,license_tenure_proxy,5,5,,,False,,35,"Stevan Buren Co., founded unknown (unknown yrs in business). Owner identity Houston commercial roofing — expert roof repair. Year + ownership unknown.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Houston (Harris) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Stevan Buren Co. — Houston (Harris County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
STX Roofing,,Houston,Harris,,,,https://www.stxroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"STX Roofing, founded unknown (unknown yrs in business). Owner identity Veteran-owned commercial contractor. Long-term maintenance plans + commercial ro. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,"Successor verification incomplete this run (Russell Mullin (founder, Air Force veteran). ~10 yrs operating = founded ~2015. Veteran-owned, family-operated. Houston ); capped at C_watch per skill guardrail.",80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Houston (Harris) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"STX Roofing — Houston (Harris County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (Russell Mullin (founder, Air Force veteran). ~10 yrs operating = founded ~2015. Veteran-owned, family-operated. Houston ); capped at C_watch per skill guard Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.44
Texas Family Roofing,,San Antonio,Bexar,,,,https://texasfamilyroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Texas Family Roofing, founded unknown (unknown yrs in business). Owner identity Family-owned local. San Antonio + Austin. Year founding unverified.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: San Antonio (Bexar) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Texas Family Roofing — San Antonio (Bexar County). L1 35, L2 25, L3 40, L4 81 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Spartan Roofing and Siding,,Boerne,Kendall,,,,https://www.spartan-roofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Spartan Roofing and Siding, founded unknown (unknown yrs in business). Owner identity Based in Boerne, family-oriented business. Locally owned and operated. Serves Bo. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,82,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Boerne (Kendall) — sub-market nudge +4. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Spartan Roofing and Siding — Boerne (Kendall County). L1 35, L2 25, L3 40, L4 82 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Hall Roofing and Construction,,Round Rock,Williamson,,,,https://www.hallroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Hall Roofing and Construction, founded unknown (unknown yrs in business). Owner identity Local, family-owned. Round Rock + Austin. Commercial + 24/7 emergency.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial_plus_residential. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,82,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Round Rock (Williamson) — sub-market nudge +4. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Hall Roofing and Construction — Round Rock (Williamson County). L1 35, L2 25, L3 40, L4 82 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
West Texas Commercial Roofing,,Lubbock,Lubbock,,,,https://westtexascommercialroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"West Texas Commercial Roofing, founded unknown (unknown yrs in business). Owner identity Lubbock commercial roofing. Year + ownership unverified.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Lubbock (Lubbock) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"West Texas Commercial Roofing — Lubbock (Lubbock County). L1 35, L2 25, L3 40, L4 81 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Shearman Roofing & Construction,,Wichita Falls,Wichita,,,,https://www.shearmanroofingco.com/,,,license_tenure_proxy,5,5,,,False,,35,"Shearman Roofing & Construction, founded unknown (unknown yrs in business). Owner identity Bowie, Wichita Falls. Roofing + exterior improvement.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Wichita Falls (Wichita) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Shearman Roofing & Construction — Wichita Falls (Wichita County). L1 35, L2 25, L3 40, L4 81 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
South Coast Roofing LLC,,Galveston,Galveston,,,,https://www.southcoastroofingtx.com/,,,license_tenure_proxy,5,5,,,False,,35,"South Coast Roofing LLC, founded unknown (unknown yrs in business). Owner identity Locally owned and operated. Galveston + surrounding.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Galveston (Galveston) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"South Coast Roofing LLC — Galveston (Galveston County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Vertex Roofing,,Corpus Christi,Nueces,,,,,,,license_tenure_proxy,5,5,,,False,,35,"Vertex Roofing, founded unknown (unknown yrs in business). Owner identity Locally-owned-and-operated family company. 30+ yrs combined experience. Resident. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Corpus Christi (Nueces) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Vertex Roofing — Corpus Christi (Nueces County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.22
Smith & Sons Roofing,,Houston,Harris,,,,https://smithandsonsroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Smith & Sons Roofing, founded unknown (unknown yrs in business). Owner identity 37+ yrs of trusted craftsmanship. Family business. Roof repair Texas. Commercial. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Houston (Harris) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Smith & Sons Roofing — Houston (Harris County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Lone Star Roofing,,Houston,Harris,,,,https://lone-star-roofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Lone Star Roofing, founded unknown (unknown yrs in business). Owner identity 19+ yrs in business. Mario Williams CEO. Multi-location (Houston, Dallas, New Br. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Houston (Harris) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Lone Star Roofing — Houston (Harris County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
TPO Pros Roofing,,Houston,Harris,,,,https://www.tpopros.com/,,,license_tenure_proxy,5,5,,,False,,35,"TPO Pros Roofing, founded unknown (unknown yrs in business). Owner identity Houston-headquartered. UH alumni team. 25+ yrs combined experience. Specializes . License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Houston (Harris) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"TPO Pros Roofing — Houston (Harris County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
SCG Roofing (Service First Construction Group),,Tomball,Harris,,,,https://scgroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"SCG Roofing (Service First Construction Group), founded unknown (unknown yrs in business). Owner identity Tomball, The Woodlands, Spring, Conroe area. Residential + commercial. Year + ow. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Tomball (Harris) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"SCG Roofing (Service First Construction Group) — Tomball (Harris County). L1 35, L2 25, L3 40, L4 81 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Priority Roofing,,Fort Worth,Tarrant,,,,https://priorityroofs.com/,,,license_tenure_proxy,5,5,,,False,,35,"Priority Roofing, founded unknown (unknown yrs in business). Owner identity Locally-owned family business. Fort Worth. TPO + residential + commercial.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Fort Worth (Tarrant) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Priority Roofing — Fort Worth (Tarrant County). L1 35, L2 25, L3 40, L4 81 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Castillo Roofing,,Harlingen,Cameron,,,,https://castillotx.com/,,,license_tenure_proxy,5,5,,,False,,35,"Castillo Roofing, founded unknown (unknown yrs in business). Owner identity RGV: Harlingen, McAllen, Brownsville. Spanish-language presence likely.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Harlingen (Cameron) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Castillo Roofing — Harlingen (Cameron County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
McAllen Valley Roofing Co.,,McAllen,Hidalgo,,,,https://www.mcallenvalleyroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"McAllen Valley Roofing Co., founded unknown (unknown yrs in business). Owner identity 30 yrs combined experience. RGV: McAllen, Mission, Harlingen, Brownsville. Resid. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: McAllen (Hidalgo) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"McAllen Valley Roofing Co. — McAllen (Hidalgo County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Skyview Commercial Roofing Company,,McAllen,Hidalgo,,,,https://skyviewroofingmcallen.com/,,,license_tenure_proxy,5,5,,,False,,35,"Skyview Commercial Roofing Company, founded unknown (unknown yrs in business). Owner identity RGV: Brownsville, Harlingen, McAllen. Commercial focus.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: McAllen (Hidalgo) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Skyview Commercial Roofing Company — McAllen (Hidalgo County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Texas Roof Doctors,,Harlingen,Cameron,,,,https://txroofdoctors.com/,,,license_tenure_proxy,5,5,,,False,,35,"Texas Roof Doctors, founded unknown (unknown yrs in business). Owner identity Harlingen-area commercial roof repair.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Harlingen (Cameron) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Texas Roof Doctors — Harlingen (Cameron County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Jiles Roofing of Central Texas,,New Braunfels,Comal,,,,https://www.gojiles.com/,,,license_tenure_proxy,5,5,,,False,,35,"Jiles Roofing of Central Texas, founded unknown (unknown yrs in business). Owner identity Roofing + solar. Central TX: New Braunfels, San Marcos, Seguin, Austin, Houston,. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial_plus_solar. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: New Braunfels (Comal) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Jiles Roofing of Central Texas — New Braunfels (Comal County). L1 35, L2 25, L3 40, L4 81 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Corey Construction,,Austin,Travis,,,,https://www.coreyconstruction.net/,,,license_tenure_proxy,5,5,,,False,,35,"Corey Construction, founded unknown (unknown yrs in business). Owner identity Austin, SA, Boerne, Cedar Park, New Braunfels, San Marcos. Residential + commerc. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Austin (Travis) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Corey Construction — Austin (Travis County). L1 35, L2 25, L3 40, L4 81 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
TeamCraft Roofing,,Dallas,Dallas,,,,https://www.tcrfg.com/,,,license_tenure_proxy,5,5,,,False,,35,"TeamCraft Roofing, founded unknown (unknown yrs in business). Owner identity 25+ yrs commercial + industrial. DFW + Houston offices. Comprehensive preventive. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial_plus_industrial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Dallas (Dallas) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"TeamCraft Roofing — Dallas (Dallas County). L1 35, L2 25, L3 40, L4 81 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Longhorn Commercial Roofing,,Houston,Harris,,,,https://www.longhorncr.com/,,,license_tenure_proxy,5,5,,,False,,35,"Longhorn Commercial Roofing, founded unknown (unknown yrs in business). Owner identity TX + LA. Tailored maintenance programs. Commercial.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,80,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Houston (Harris) — sub-market nudge +2. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Longhorn Commercial Roofing — Houston (Harris County). L1 35, L2 25, L3 40, L4 80 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Inspiration Roofing,,Dallas,Dallas,,,,https://inspirationroofing.com/,,,license_tenure_proxy,5,5,,,False,,35,"Inspiration Roofing, founded unknown (unknown yrs in business). Owner identity Family-owned DFW. Full-service general contractor. Residential + commercial.. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Dallas (Dallas) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Inspiration Roofing — Dallas (Dallas County). L1 35, L2 25, L3 40, L4 81 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.33
Rock Central Roofing,,Georgetown,Williamson,,,,,,,license_tenure_proxy,5,5,,,False,,35,"Rock Central Roofing, founded unknown (unknown yrs in business). Owner identity Based Georgetown. Family-first values. Georgetown, Round Rock, Cedar Park, Leand. License_tenure_proxy used (no OV65/voter/DMV access this run); confidence capped accordingly.",25,Sub-trade residential_plus_commercial. Tenure unknown yrs. SBA-financeable size estimate based on services + scope.,40,Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail.,81,TX roofing PE rollup velocity high (Tecta America most aggressive commercial buyer; DaBella/Erie residential). Metro: Georgetown (Williamson) — sub-market nudge +3. Vertical baseline 75 for TX roofing 2026.,41,D_pass,"Rock Central Roofing — Georgetown (Williamson County). L1 35, L2 25, L3 40, L4 81 → final 41. Successor verification incomplete this run (no enrichment data); capped at C_watch per skill guardrail. Tier: D_pass.",Standard roofing modernization levers. Re-score in 90 days as data improves.,low,0.22
